participant_id,trial_id,group,complexity,true_condition,ai_diagnosis,user_decision,ai_correct,user_correct,confidence,uncertainty,misunderstanding_detected,misunderstanding_type,intervention_type,helpfulness,understanding_improved,mental_model_accuracy,decision_time,confusion_level
control_expert_6,12,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6863547582704194,medium,False,,standard,7.933522761642813,True,0.815227004055823,36.38195529180982,0.3947822868764477
control_expert_6,37,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7147493121765357,medium,False,,standard,2.950051448131748,False,0.815227004055823,59.78270749974779,1.0542198065955115
control_expert_6,21,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7001805362392384,medium,False,,standard,7.215224019275304,True,0.815227004055823,48.258892134383125,1.1796334588630715
control_expert_6,45,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6974938613942511,medium,False,,standard,3.3225277135460685,False,0.815227004055823,60.36663346640159,0.7490272844166295
control_expert_6,41,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.615299909572935,high,False,,standard,7.480313918117806,False,0.815227004055823,64.86061856099292,1.8804468147911169
control_expert_6,50,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.8488403375096748,low,False,,standard,7.249928053055528,False,0.815227004055823,51.700834932293674,0.26223685814499575
control_expert_6,22,control,medium,Asthma,Asthma,Asthma,True,True,0.8499155485644927,low,False,,standard,7.003268141363888,False,0.815227004055823,37.58688788282759,0.3551510761687341
control_expert_6,30,control,medium,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.786217007606518,medium,False,,standard,7.331817232637558,True,0.815227004055823,38.76685547473605,0.31989694966789073
control_expert_6,2,control,simple,Pneumonia,Pneumonia,Pneumonia,True,True,0.6317600168934422,high,False,,standard,7.010948805883579,True,0.815227004055823,30.72443584827783,1.220385768685475
control_expert_6,42,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.8499479305275922,low,False,,standard,7.368708978041507,False,0.815227004055823,49.98121512787374,0.21535721569018174
control_expert_6,24,control,medium,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.8393842720799238,low,False,,standard,7.924427829250643,True,0.815227004055823,28.808603764345705,0.11520145977360774
control_expert_6,36,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.8442754900623167,low,False,,standard,7.983755258167589,True,0.815227004055823,35.71409489703556,0.37159662957733675
control_expert_6,35,control,medium,Parkinson's Disease,Multiple Sclerosis,Parkinson's Disease,False,True,0.5125266872276324,high,False,,standard,7.431580892733975,True,0.815227004055823,45.172792134010066,1.7091366795976028
control_expert_6,55,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.7262925918208913,medium,False,,standard,7.855258552525745,True,0.815227004055823,57.15740860630476,0.5586723283091364
control_expert_6,13,control,simple,Asthma,Asthma,Asthma,True,True,0.8438567484172832,low,False,,standard,7.406471852053045,True,0.815227004055823,20.022334509953865,0.7447544959724937
control_expert_6,59,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.6619726908686212,medium,False,,standard,7.20929245315371,True,0.815227004055823,34.92016783424878,1.240755913113209
control_expert_6,58,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.5850322313066476,high,False,,standard,7.228852691241438,False,0.815227004055823,49.316426743251704,1.709239074045703
control_expert_6,61,control,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.810750658941414,low,False,,standard,7.997361991600602,True,0.815227004055823,35.84494124441026,1.6680104874868413
control_expert_6,16,control,medium,Asthma,Asthma,Asthma,True,True,0.8312260043018252,low,False,,standard,1.892025920595441,False,0.815227004055823,34.30951733726976,1.5541760502242326
control_expert_6,47,control,complex,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.6476011000475553,high,False,,standard,7.309228052832125,True,0.815227004055823,42.163923532681196,0.40688926129698677
control_expert_6,52,control,complex,Asthma,Chronic Obstructive Pulmonary Disease,Asthma,False,True,0.5714175423944174,high,False,,standard,3.6480840841087234,False,0.815227004055823,36.28545001610136,0.8178585801759617
control_expert_6,63,control,complex,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.5,high,False,,standard,7.924896068918967,True,0.815227004055823,49.71150719308117,1.553797576833073
control_expert_6,31,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.7499951658729511,medium,False,,standard,7.871253099008896,True,0.815227004055823,33.52391405231493,1.0564551104334023
control_expert_6,9,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.8003778716890034,low,False,,standard,7.371593838845393,False,0.815227004055823,20.37155768730194,1.9296757046066686
control_expert_6,51,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6313100052818407,high,False,,standard,7.320135363502516,True,0.815227004055823,41.241550316562744,2.2613556396094094
control_expert_6,5,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5867766540793078,high,False,,standard,7.259617123474208,False,0.815227004055823,17.755922873016935,0.5659105215689513
control_expert_6,25,control,medium,Asthma,Asthma,Asthma,True,True,0.5902223855240052,high,False,,standard,3.6357133271606266,False,0.815227004055823,34.50885929261187,1.0148382116470016
control_expert_6,65,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.6672870447496523,medium,False,,standard,2.498901807357833,False,0.815227004055823,35.80529684433616,0.12154949782422286
control_expert_6,10,control,simple,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.6346382498815155,high,False,,standard,7.202704420057371,True,0.815227004055823,20.887037760116854,1.882751171795584
control_expert_6,48,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7125890584982821,medium,False,,standard,7.960702681744119,True,0.815227004055823,26.62173908675782,0.3119735762718321
control_expert_6,1,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7639738504651206,medium,False,,standard,7.063375773488509,False,0.815227004055823,20.17240308843542,2.101617861291615
control_expert_6,60,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.5742170902958686,high,False,,standard,7.930944433802306,False,0.815227004055823,32.61803866601197,0.5788143573689102
control_expert_6,26,control,medium,Asthma,Asthma,Asthma,True,True,0.7306229362988473,medium,False,,standard,7.590296826193974,False,0.815227004055823,30.442288702344516,1.8050764693611205
control_expert_6,15,control,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.5594423938067867,high,False,,standard,2.537601147543394,False,0.815227004055823,16.580001371545865,0.5169849403178186
control_expert_6,3,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6583056848252978,medium,False,,standard,7.752378243148618,True,0.815227004055823,14.611865347240045,0.937472651038848
control_expert_6,64,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.8142949528589051,low,False,,standard,3.702979621900888,False,0.815227004055823,28.527589065865186,0.02095292389826886
control_expert_6,34,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.7513306468491954,medium,False,,standard,3.8357593836926247,False,0.815227004055823,25.06787982242787,1.492528536925876
control_expert_6,53,control,complex,Asthma,Asthma,Chronic Obstructive Pulmonary Disease,True,False,0.6027761855871429,high,False,,standard,7.0467088341793485,False,0.815227004055823,35.87952700573395,0.6538449951594318
control_expert_6,38,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7916280433144429,medium,False,,standard,7.561889503626541,True,0.815227004055823,32.138344704197735,0.2700343519101689
control_expert_6,19,control,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.7491670319414314,medium,False,,standard,7.505488900228074,True,0.815227004055823,25.410637325398838,1.2421958570490232
control_expert_6,46,control,complex,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.8436030645878996,low,False,,standard,7.418726274827624,False,0.815227004055823,24.30004086654424,0.9133882259585409
control_expert_6,54,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6098901301385865,high,False,,standard,7.471798315862426,True,0.815227004055823,29.36056329445888,0.4684780125408794
control_expert_6,23,control,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7922554272813449,medium,False,,standard,7.8499593720950225,True,0.815227004055823,21.633949343408943,0.37720433631173855
control_expert_6,8,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6070681735443623,high,False,,standard,7.850305574030782,False,0.815227004055823,15.803376226658562,2.3885611403736844
control_expert_6,33,control,medium,Asthma,Pneumonia,Chronic Obstructive Pulmonary Disease,False,False,0.5225015254796631,high,False,,standard,7.9214448964145,False,0.815227004055823,18.742438951046488,0.9605532885757508
control_expert_6,14,control,simple,Asthma,Pneumonia,Pneumonia,False,False,0.5723947401461019,high,False,,standard,7.350379694034117,True,0.815227004055823,15.028372922894127,2.216623466703811
control_expert_6,57,control,complex,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.562976219618649,high,False,,standard,7.334739676520441,False,0.815227004055823,24.068822799537898,2.0330028661517985
control_expert_6,27,control,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.8164803574095449,low,False,,standard,2.6014589069283005,False,0.815227004055823,13.175552512840003,1.4791657699230025
control_expert_6,56,control,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.5698960420484697,high,False,,standard,7.635323018106089,True,0.815227004055823,29.150304184123762,1.218057594601908
control_expert_6,39,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6929289034227136,medium,False,,standard,7.950130963703929,True,0.815227004055823,24.824045732131196,2.032696519554353
control_expert_6,32,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.8299247451271589,low,False,,standard,3.3252791305851144,False,0.815227004055823,18.239506695252153,1.6493104948507877
control_expert_6,28,control,medium,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.844515040740575,low,False,,standard,7.14526743733302,False,0.815227004055823,13.248136851671942,0.9917326522273643
control_expert_6,43,control,complex,Chronic Kidney Disease,Heart Failure,Heart Failure,False,False,0.5,high,False,,standard,7.5201800081742505,True,0.815227004055823,21.560558385073275,0.8501233426209847
control_expert_6,29,control,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.7043026380708509,medium,False,,standard,7.399288343093225,True,0.815227004055823,17.330751436420833,0.39451083351582295
control_expert_6,18,control,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.784139179086686,medium,False,,standard,7.954444653552971,True,0.815227004055823,18.32631073584155,1.8566012502144142
control_expert_6,6,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7750217194333572,medium,False,,standard,7.797856276426115,False,0.815227004055823,9.595669838989156,1.4167211566217377
control_expert_6,44,control,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7112112956323838,medium,False,,standard,7.9400924270915265,True,0.815227004055823,17.55829777836016,0.34870423851651333
control_expert_6,4,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.6106281298188725,high,False,,standard,7.7631500673270155,True,0.815227004055823,12.1105727753161,1.9115434275614496
control_expert_6,40,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.726732702590701,medium,False,,standard,7.216574537715314,True,0.815227004055823,17.083831522751634,1.6262613004457085
control_expert_6,49,control,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.6230641097602543,high,False,,standard,7.037478430888708,True,0.815227004055823,20.83486298187995,1.369972542551056
control_expert_6,11,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5703513275206249,high,False,,standard,7.971836323964605,True,0.815227004055823,9.922403700153076,0.3363948930739884
control_expert_6,20,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7967995075466965,medium,False,,standard,7.714577256516884,True,0.815227004055823,11.133705655020487,1.7746377874918746
control_expert_6,7,control,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7540228968912982,medium,False,,standard,1.3243778401269457,False,0.815227004055823,8.36544176772264,2.1612244301961168
control_expert_7,62,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.589091634632219,high,False,,standard,7.411167783223812,True,0.8111118160273109,68.57960770337282,0.832839152325846
control_expert_7,17,control,medium,Asthma,Asthma,Asthma,True,True,0.8018982541070339,low,False,,standard,7.83700974154822,True,0.8111118160273109,42.769423277301776,1.6532891841946573
control_expert_7,12,control,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8183688730917793,low,False,,standard,7.296176201585798,False,0.8111118160273109,24.82057727334394,1.5912993304339236
control_expert_7,37,control,complex,Heart Failure,Chronic Kidney Disease,Heart Failure,False,True,0.507756850889766,high,False,,standard,7.738231240168846,False,0.8111118160273109,67.07081241220935,1.6487063514480966
control_expert_7,21,control,medium,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.7809901179804019,medium,False,,standard,7.3176637574789885,True,0.8111118160273109,48.645576716527025,0.4937238381548865
control_expert_7,45,control,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7400288736763302,medium,False,,standard,7.729071042368899,True,0.8111118160273109,54.02532979476795,0.5379219149899448
control_expert_7,41,control,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.8128683363376308,low,False,,standard,2.0862055866409204,False,0.8111118160273109,54.17248725032594,0.2002230134934656
